Group_id,Members,Glossary,original,text,default_combine,nectec_combine,string_combine,filename,sentence_num
00228939,angrily,"with anger; ""he angrily denied the accusation""","00228939 02 r 01 angrily 0 001 \ 00114629 a 0101 | with anger; ""he angrily denied the accusation""  ",['อย่างโกรธเคือง'],['อย่าง/FX/O โกรธเคือง/VV/O'],['อย่าง/FX/O|โกรธเคือง/VV/O'],อย่าง/FX/O โกรธเคือง/VV/O,TWN-adv-3626-Clean-Aug-2021,1543
00229039,exultantly|exultingly,"in an exultant manner; ""it was exultingly easy""","00229039 02 r 02 exultantly 0 exultingly 0 002 \ 00708342 a 0202 \ 00708342 a 0101 | in an exultant manner; ""it was exultingly easy""  ",['อย่างเบิกบานใจ'],['อย่าง/FX/O เบิกบานใจ/VV/O'],['อย่าง/FX/O|เบิกบานใจ/VV/O'],อย่าง/FX/O เบิกบานใจ/VV/O,TWN-adv-3626-Clean-Aug-2021,1544
00229174,sedulously,"in a sedulous manner; ""this illusion has been sedulously fostered""","00229174 02 r 01 sedulously 0 001 \ 00757914 a 0102 | in a sedulous manner; ""this illusion has been sedulously fostered""  ",['อย่างเย้ายวน'],['อย่าง/FX/O เย้ายวน/VV/O'],['อย่าง/FX/O|เย้ายวน/VV/O'],อย่าง/FX/O เย้ายวน/VV/O,TWN-adv-3626-Clean-Aug-2021,1545
00229297,tenuously,"in a tenuous manner; ""his works tenuously survive in the minds of a few scholars""","00229297 02 r 01 tenuously 0 001 \ 02172469 a 0104 | in a tenuous manner; ""his works tenuously survive in the minds of a few scholars""  ","['อย่างแผ่วเบา, อย่างไม่มีความสำคัญ']","['อย่าง/FX/O แผ่วเบา/VV/O ,/PU/O  /PU/O อย่าง/FX/O ไม่/NG/O มี/VV/O ความ/FX/O สำคัญ/VV/O']","['อย่าง/FX/O|แผ่วเบา/VV/O|,/PU/O| /PU/O|อย่าง/FX/O|ไม่/NG/O|มี/VV/O|ความ/FX/O|สำคัญ/VV/O']","อย่าง/FX/O แผ่วเบา/VV/O ,/PU/O  /PU/O อย่าง/FX/O ไม่/NG/O มี/VV/O ความ/FX/O สำคัญ/VV/O",TWN-adv-3626-Clean-Aug-2021,1546
00229434,perennially,"in a perennial manner; repeatedly; ""We want to know what is perennially new about the world""","00229434 02 r 01 perennially 0 001 \ 00681740 a 0101 | in a perennial manner; repeatedly; ""We want to know what is perennially new about the world""  ","['เสมอ, ตลอด, อย่างต่อเนื่อง']","['เสมอ/VV/O ,/PU/O  /PU/O ตลอด/NU/O ,/PU/O  /PU/O อย่าง/FX/O ต่อเนื่อง/VV/O']","['เสมอ/VV/O|,/PU/O| /PU/O|ตลอด/NU/O|,/PU/O| /PU/O|อย่าง/FX/O|ต่อเนื่อง/VV/O']","เสมอ/VV/O ,/PU/O  /PU/O ตลอด/NU/O ,/PU/O  /PU/O อย่าง/FX/O ต่อเนื่อง/VV/O",TWN-adv-3626-Clean-Aug-2021,1547
00229584,perpetually,"everlastingly; for all time; ""rays...streaming perpetually from the sun""- Stuart Chase","00229584 02 r 01 perpetually 1 001 \ 00597981 a 0105 | everlastingly; for all time; ""rays...streaming perpetually from the sun""- Stuart Chase  ","['อย่างต่อเนื่อง', 'อย่างตลอดกาล']",['อย่าง/FX/O ต่อเนื่อง/VV/O|อย่าง/NN/O ตลอด/PS/O กาล/NN/O'],"['อย่าง/FX/O|ต่อเนื่อง/VV/O', 'อย่าง/NN/O|ตลอด/PS/O|กาล/NN/O']",อย่าง/FX/O ต่อเนื่อง/VV/O|อย่าง/NN/O ตลอด/PS/O กาล/NN/O,TWN-adv-3626-Clean-Aug-2021,1548
00229728,anachronistically,"in an anachronistic manner; ""let's look at this phenomenon anachronistically""","00229728 02 r 01 anachronistically 0 001 \ 02388493 a 0103 | in an anachronistic manner; ""let's look at this phenomenon anachronistically""  ","['ในลักษณะที่ผิดยุค, แบบผิดยุค']","['ใน/PS/O ลักษณะ/NN/O ที่/CC/O ผิด/VV/O ยุค/NN/O ,/PU/O  /PU/O แบบ/NN/O ผิด/VV/O ยุค/NN/O']","['ใน/PS/O|ลักษณะ/NN/O|ที่/CC/O|ผิด/VV/O|ยุค/NN/O|,/PU/O| /PU/O|แบบ/NN/O|ผิด/VV/O|ยุค/NN/O']","ใน/PS/O ลักษณะ/NN/O ที่/CC/O ผิด/VV/O ยุค/NN/O ,/PU/O  /PU/O แบบ/NN/O ผิด/VV/O ยุค/NN/O",TWN-adv-3626-Clean-Aug-2021,1549
00229869,ineptly|fecklessly,"with ineptitude; in an incompetent manner; ""he performed his functions ineptly""","00229869 02 r 02 ineptly 0 fecklessly 0 002 \ 00513451 a 0201 \ 00513451 a 0102 | with ineptitude; in an incompetent manner; ""he performed his functions ineptly""  ","['ด้วยความอ่อนแอ, อย่างไร้ความสามารถ']","['ด้วย/PS/O ความ/FX/O อ่อนแอ/VV/O ,/PU/O  /PU/O อย่าง/FX/O ไร้/VV/O ความ/FX/O สามารถ/VV/O']","['ด้วย/PS/O|ความ/FX/O|อ่อนแอ/VV/O|,/PU/O| /PU/O|อย่าง/FX/O|ไร้/VV/O|ความ/FX/O|สามารถ/VV/O']","ด้วย/PS/O ความ/FX/O อ่อนแอ/VV/O ,/PU/O  /PU/O อย่าง/FX/O ไร้/VV/O ความ/FX/O สามารถ/VV/O",TWN-adv-3626-Clean-Aug-2021,1550
00230033,ineptly,"in an infelicitous manner; ""this function is ineptly left to a small voice""","00230033 02 r 01 ineptly 1 001 \ 01004599 a 0105 | in an infelicitous manner; ""this function is ineptly left to a small voice""  ",['ในทางที่ไม่ดี'],['ใน/PS/O ทาง/NN/O ที่/CC/O ไม่/NG/O ดี/VV/O'],['ใน/PS/O|ทาง/NN/O|ที่/CC/O|ไม่/NG/O|ดี/VV/O'],ใน/PS/O ทาง/NN/O ที่/CC/O ไม่/NG/O ดี/VV/O,TWN-adv-3626-Clean-Aug-2021,1551
00230162,deliciously|pleasurably,"in a very pleasurable manner; ""they were walking along the beach slowly and deliciously""","00230162 02 r 02 deliciously 0 pleasurably 0 002 \ 01806033 a 0203 \ 01813229 a 0102 | in a very pleasurable manner; ""they were walking along the beach slowly and deliciously""  ","['อย่างเอร็ดอร่อย', 'อย่างสนุกสนาน']",['อย่าง/FX/O เอร็ด/VV/O อร่อย/VV/O|อย่าง/FX/O สนุกสนาน/VV/O'],"['อย่าง/FX/O|เอร็ด/VV/O|อร่อย/VV/O', 'อย่าง/FX/O|สนุกสนาน/VV/O']",อย่าง/FX/O เอร็ด/VV/O อร่อย/VV/O|อย่าง/FX/O สนุกสนาน/VV/O,TWN-adv-3626-Clean-Aug-2021,1552
00230340,mentally,"in your mind; ""he suffered mentally""","00230340 02 r 01 mentally 0 001 \ 01784531 a 0101 | in your mind; ""he suffered mentally""  ","['ทางจิตใจ', 'ด้านจิตใจ']",['ทาง/NN/O จิตใจ/NN/O|ด้าน/NN/O จิตใจ/NN/O'],"['ทาง/NN/O|จิตใจ/NN/O', 'ด้าน/NN/O|จิตใจ/NN/O']",ทาง/NN/O จิตใจ/NN/O|ด้าน/NN/O จิตใจ/NN/O,TWN-adv-3626-Clean-Aug-2021,1553
00230431,roundly,"in a round manner; ""she was roundly slim""","00230431 02 r 01 roundly 0 001 \ 02048059 a 0101 | in a round manner; ""she was roundly slim""  ","['อย่างเป็นรูปวงกลม, แบบกลมๆ']","['อย่าง/FX/O เป็น/VV/O รูป/NN/O วงกลม/NN/O ,/PU/O  /PU/O แบบกลม/NN/O ๆ/PU/O']","['อย่าง/FX/O|เป็น/VV/O|รูป/NN/O|วงกลม/NN/O|,/PU/O| /PU/O|แบบกลม/NN/O|ๆ/PU/O']","อย่าง/FX/O เป็น/VV/O รูป/NN/O วงกลม/NN/O ,/PU/O  /PU/O แบบกลม/NN/O ๆ/PU/O",TWN-adv-3626-Clean-Aug-2021,1554
00230526,shyly|timidly|bashfully,"in a shy or timid or bashful manner; ""he smiled shyly""","00230526 02 r 03 shyly 0 timidly 0 bashfully 0 003 \ 00252996 a 0301 \ 00252675 a 0201 \ 00340839 a 0102 | in a shy or timid or bashful manner; ""he smiled shyly""  ","['อย่างขี้อาย', 'อย่างขี้ขลาด']",['อย่าง/FX/O ขี้/VV/O อาย/VV/O|อย่าง/FX/O ขี้ขลาด/VV/O'],"['อย่าง/FX/O|ขี้/VV/O|อาย/VV/O', 'อย่าง/FX/O|ขี้ขลาด/VV/O']",อย่าง/FX/O ขี้/VV/O อาย/VV/O|อย่าง/FX/O ขี้ขลาด/VV/O,TWN-adv-3626-Clean-Aug-2021,1555
00230690,fondly|lovingly,"with fondness; with love; ""she spoke to her children fondly""","00230690 02 r 02 fondly 0 lovingly 0 002 \ 01466898 a 0201 \ 01467366 a 0103 | with fondness; with love; ""she spoke to her children fondly""  ","['อย่างอบอุ่น', 'ด้วยความรัก']",['อย่าง/FX/O อบอุ่น/VV/O|ด้วย/PS/O ความ/FX/O รัก/VV/O'],"['อย่าง/FX/O|อบอุ่น/VV/O', 'ด้วย/PS/O|ความ/FX/O|รัก/VV/O']",อย่าง/FX/O อบอุ่น/VV/O|ด้วย/PS/O ความ/FX/O รัก/VV/O,TWN-adv-3626-Clean-Aug-2021,1556
00230832,abed,in bed,00230832 02 r 01 abed 0 000 | in bed  ,['บนเตียง'],['บน/PS/O เตียง/NN/O'],['บน/PS/O|เตียง/NN/O'],บน/PS/O เตียง/NN/O,TWN-adv-3626-Clean-Aug-2021,1557
00230871,noisily,"with much noise or loud and unpleasant sound; ""he blew his nose noisily""","00230871 02 r 01 noisily 0 002 ! 00231015 r 0101 \ 01926330 a 0101 | with much noise or loud and unpleasant sound; ""he blew his nose noisily""  ",['อย่างอึกทึกครึกโครม'],['อย่าง/FX/O อึกทึก/VV/O ครึกโครม/VV/O'],['อย่าง/FX/O|อึกทึก/VV/O|ครึกโครม/VV/O'],อย่าง/FX/O อึกทึก/VV/O ครึกโครม/VV/O,TWN-adv-3626-Clean-Aug-2021,1558
00231015,quietly,"with little or no sound; ""the class was listening quietly and intently""; ""she was crying quietly""","00231015 02 r 01 quietly 1 002 ! 00230871 r 0101 \ 01925383 a 0101 | with little or no sound; ""the class was listening quietly and intently""; ""she was crying quietly""  ","['อย่างเงียบๆ', 'อย่างเงียบ']",['อย่าง/FX/O เงียบ/VV/O ๆ/PU/O|อย่าง/FX/O เงียบ/VV/O'],"['อย่าง/FX/O|เงียบ/VV/O|ๆ/PU/O', 'อย่าง/FX/O|เงียบ/VV/O']",อย่าง/FX/O เงียบ/VV/O ๆ/PU/O|อย่าง/FX/O เงียบ/VV/O,TWN-adv-3626-Clean-Aug-2021,1559
00231184,quietly|quiet,"with little or no activity or no agitation (`quiet' is a nonstandard variant for `quietly'); ""her hands rested quietly in her lap""; ""the rock star was quietly led out the back door""; ""sit here as quiet as you can""","00231184 02 r 02 quietly 2 quiet 0 002 ! 00231477 r 0101 \ 01929162 a 0101 | with little or no activity or no agitation (`quiet' is a nonstandard variant for `quietly'); ""her hands rested quietly in her lap""; ""the rock star was quietly led out the back door""; ""sit here as quiet as you can""  ",['อย่างเงสงบ'],['อย่าง/FX/O เงสงบ/VV/O'],['อย่าง/FX/O|เงสงบ/VV/O'],อย่าง/FX/O เงสงบ/VV/O,TWN-adv-3626-Clean-Aug-2021,1560
00231477,unquietly,with agitation or turbulence,00231477 02 r 01 unquietly 0 002 ! 00231184 r 0101 \ 01929790 a 0101 | with agitation or turbulence  ,['อย่างวุ่นวาย'],['อย่าง/FX/O วุ่นวาย/VV/O'],['อย่าง/FX/O|วุ่นวาย/VV/O'],อย่าง/FX/O วุ่นวาย/VV/O,TWN-adv-3626-Clean-Aug-2021,1561
00231579,unqualifiedly,without qualification or limitation,00231579 02 r 01 unqualifiedly 0 001 \ 01920096 a 0101 | without qualification or limitation  ,['โดยปราศจากคุณสมบัติหรือข้อจำกัด'],['โดย/CC/O ปราศจาก/VV/O คุณสมบัติ/NN/O หรือ/CC/O ข้อ/NN/O จำกัด/VV/O'],['โดย/CC/O|ปราศจาก/VV/O|คุณสมบัติ/NN/O|หรือ/CC/O|ข้อ/NN/O|จำกัด/VV/O'],โดย/CC/O ปราศจาก/VV/O คุณสมบัติ/NN/O หรือ/CC/O ข้อ/NN/O จำกัด/VV/O,TWN-adv-3626-Clean-Aug-2021,1562
00231674,outwardly,"in outward appearance; ""outwardly, she appeared composed""","00231674 02 r 01 outwardly 0 002 ! 00231805 r 0101 \ 00953896 a 0101 | in outward appearance; ""outwardly, she appeared composed""  ",['ภายนอก'],['ภายนอก/PS/O'],['ภายนอก/PS/O'],ภายนอก/PS/O,TWN-adv-3626-Clean-Aug-2021,1563
00231805,inwardly|inside,"with respect to private feelings; ""inwardly, she was raging""","00231805 02 r 02 inwardly 0 inside 3 002 ! 00231674 r 0101 \ 00954437 a 0101 | with respect to private feelings; ""inwardly, she was raging""  ","['ภายในใจ', 'ภายใน']",['ภายในใจ/NN/O|ภายใน/PS/O'],"['ภายในใจ/NN/O', 'ภายใน/PS/O']",ภายในใจ/NN/O|ภายใน/PS/O,TWN-adv-3626-Clean-Aug-2021,1564
00231947,outwardly|externally,"with respect to the outside; ""outwardly, the figure is smooth""","00231947 02 r 02 outwardly 1 externally 0 000 | with respect to the outside; ""outwardly, the figure is smooth""  ",['ภายนอก'],['ภายนอก/PS/O'],['ภายนอก/PS/O'],ภายนอก/PS/O,TWN-adv-3626-Clean-Aug-2021,1565
00232060,favorably|favourably,"showing approval; ""he reviewed the play favorably""","00232060 02 r 02 favorably 0 favourably 0 002 ! 00232197 r 0101 \ 00999158 a 0101 | showing approval; ""he reviewed the play favorably""  ","['อย่างสะดวก', 'อย่างประสบผลสำเร็จ']",['อย่าง/FX/O สะดวก/VV/O|อย่าง/FX/O ประสบ/VV/O ผล/NN/O สำเร็จ/VV/O'],"['อย่าง/FX/O|สะดวก/VV/O', 'อย่าง/FX/O|ประสบ/VV/O|ผล/NN/O|สำเร็จ/VV/O']",อย่าง/FX/O สะดวก/VV/O|อย่าง/FX/O ประสบ/VV/O ผล/NN/O สำเร็จ/VV/O,TWN-adv-3626-Clean-Aug-2021,1566
00232197,unfavorably|unfavourably,"showing disapproval; in a disparaging way; ""he reviewed the play unfavorably""","00232197 02 r 02 unfavorably 0 unfavourably 0 002 ! 00232060 r 0101 \ 00999867 a 0101 | showing disapproval; in a disparaging way; ""he reviewed the play unfavorably""  ","['ไม่มีความสุข', 'อย่างไม่พึงใจ']",['ไม่/NG/O มี/VV/O ความ/FX/O สุข/VV/O|อย่าง/FX/B_PER ไม่/NG/O พึงใจ/VV/O'],"['ไม่/NG/O|มี/VV/O|ความ/FX/O|สุข/VV/O', 'อย่าง/FX/B_PER|ไม่/NG/O|พึงใจ/VV/O']",ไม่/NG/O มี/VV/O ความ/FX/O สุข/VV/O|อย่าง/FX/B_PER ไม่/NG/O พึงใจ/VV/O,TWN-adv-3626-Clean-Aug-2021,1567
00232365,cheerfully,"in a cheerful manner; ""he cheerfully agreed to do it""","00232365 02 r 01 cheerfully 0 002 ! 00232493 r 0101 \ 01668480 a 0103 | in a cheerful manner; ""he cheerfully agreed to do it""  ","['อย่างร่าเริง', 'อย่างที่ทำให้รู้สึกสดชื่น']",['อย่าง/FX/O ร่าเริง/VV/O|อย่าง/NN/O ที่/CC/O ทำให้/CC/O รู้สึก/VV/O สด/VV/O ชื่น/VV/O'],"['อย่าง/FX/O|ร่าเริง/VV/O', 'อย่าง/NN/O|ที่/CC/O|ทำให้/CC/O|รู้สึก/VV/O|สด/VV/O|ชื่น/VV/O']",อย่าง/FX/O ร่าเริง/VV/O|อย่าง/NN/O ที่/CC/O ทำให้/CC/O รู้สึก/VV/O สด/VV/O ชื่น/VV/O,TWN-adv-3626-Clean-Aug-2021,1568
00232493,cheerlessly,"in an unhappy manner; ""he cheerlessly set out to do the task""","00232493 02 r 01 cheerlessly 0 001 ! 00232365 r 0101 | in an unhappy manner; ""he cheerlessly set out to do the task""  ",['อย่างไม่รื่นเริง'],['อย่าง/FX/O ไม่/NG/O รื่นเริง/VV/O'],['อย่าง/FX/O|ไม่/NG/O|รื่นเริง/VV/O'],อย่าง/FX/O ไม่/NG/O รื่นเริง/VV/O,TWN-adv-3626-Clean-Aug-2021,1569
00232612,flawlessly|cleanly,"smoothly and without difficulty; precisely and deftly; ""the gymnast landed flawlessly""; ""she played the piano accompaniment cleanly""; ""he bounced it cleanly off the wall""","00232612 02 r 02 flawlessly 0 cleanly 0 002 \ 00061923 a 0201 \ 01755578 a 0101 | smoothly and without difficulty; precisely and deftly; ""the gymnast landed flawlessly""; ""she played the piano accompaniment cleanly""; ""he bounced it cleanly off the wall""  ","['อย่างไม่มีที่ติ', 'อย่างยอดเยี่ยม']",['อย่าง/FX/O ไม่/NG/O มี/VV/O ที่ติ/NN/O|อย่าง/FX/O ยอดเยี่ยม/VV/O'],"['อย่าง/FX/O|ไม่/NG/O|มี/VV/O|ที่ติ/NN/O', 'อย่าง/FX/O|ยอดเยี่ยม/VV/O']",อย่าง/FX/O ไม่/NG/O มี/VV/O ที่ติ/NN/O|อย่าง/FX/O ยอดเยี่ยม/VV/O,TWN-adv-3626-Clean-Aug-2021,1570
